first,second,edit,dl,jaro,jw,bag,pw,sw,lcs3avg,lcs2avg,lcs3sht,lcs2sht,lcs3long,lcs2long,SWlong,SWsht,SWavg,1gramslong,1gramssht,1gramsavg,pad1gramslong,pad1gramssht,pad1gramsavg,2gramslong,2gramssht,2gramsavg,pad2gramslong,pad2gramssht,pad2gramsavg,3gramslong,3gramssht,3gramsavg,pad3gramslong,pad3gramssht,pad3gramsavg,pos1gramsavg,pos1gramssht,pos1gramslong,pos2gramsavg,pos2gramssht,pos2gramslong,pos3gramsavg,pos3gramssht,pos3gramslong,padpos1gramsavg,padpos1gramssht,padpos1gramslong,padpos2gramsavg,padpos2gramssht,padpos2gramslong,padpos3gramsavg,padpos3gramssht,padpos3gramslong,padskipgramslong,padskipgramssht,padskipgramsavg,skipgramslong,skipgramssht,skipgramsavg,Soundex,Phonex,Phonix,NYSIIS,D-Metaphone,FuzSoundex,Genjac2j,Genjac3j,Genjac2jw,Genjac3jw,Mong2j,Mong3j,Mong2jw,Mong3jw,editex,SAPSavg,SAPSsht,SAPSlong
addah,eddie,0.4,0.4,0.6,0.6,0.4,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.56,0.56,0.56,0.4,0.4,0.4,0.4,0.4,0.4,0.25,0.25,0.25,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0.4,0.4,0.4,0.25,0.25,0.25,0,0,0,0.4,0.4,0.4,0.166666667,0.166666667,0.166666667,0,0,0,0.230769231,0.230769231,0.230769231,0.125,0.125,0.125,0.75,1,1,0.333333333,1,0.75,0.523809535,0.714285731,0.533333353,0.736507952,0.611111124,0.714285731,0.622222245,0.736507952,0.6,0.058823529,0.071428571,0.05
addia,adelia,0.666666667,0.666666667,0.822222222,0.857777778,0.666666667,0.857777778,0.857777778,0.363636364,0.727272727,0.4,0.8,0.333333333,0.666666667,0.333333333,0.4,0.363636364,0.666666667,0.8,0.727272727,0.666666667,0.8,0.727272727,0.4,0.5,0.444444444,0.571428571,0.666666667,0.615384615,0,0,0,0.5,0.571428571,0.533333333,0.727272727,0.8,0.666666667,0.444444444,0.5,0.4,0,0,0,0.727272727,0.8,0.666666667,0.615384615,0.666666667,0.571428571,0.533333333,0.571428571,0.5,0.419354839,0.5,0.456140351,0.238095238,0.3125,0.27027027,0.75,0.75,0.75,0.5,0.666666667,0.75,0.761904768,0.763888896,0.766666676,0.775000006,0.888888896,0.873015881,0.900000016,0.885714293,0.666666667,0.5,0.6,0.428571429
addy,addie,0.6,0.6,0.783333333,0.848333333,0.6,0.848333333,0.848333333,0.666666667,0.666666667,0.75,0.75,0.6,0.6,0.6,0.75,0.666666667,0.6,0.75,0.666666667,0.6,0.75,0.666666667,0.5,0.666666667,0.571428571,0.5,0.6,0.545454545,0.333333333,0.5,0.4,0.428571429,0.5,0.461538462,0.666666667,0.75,0.6,0.571428571,0.666666667,0.5,0.4,0.5,0.333333333,0.666666667,0.75,0.6,0.545454545,0.6,0.5,0.461538462,0.5,0.428571429,0.461538462,0.571428571,0.510638298,0.375,0.545454545,0.444444444,1,1,1,1,1,1,0.722222229,0.730158738,0.727777789,0.74285715,0.866666675,0.851851861,0.873333347,0.866666675,0.8,0.857142857,0.857142857,0.857142857
adelaid,victoria,0.125,0.125,0.345238095,0.345238095,0.25,0.345238095,0.345238095,0.133333333,0.133333333,0.142857143,0.142857143,0.125,0.125,0.25,0.285714286,0.266666667,0.25,0.285714286,0.266666667,0.25,0.285714286,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0.142857143,0.125,0,0,0,0,0,0,0.133333333,0.142857143,0.125,0,0,0,0,0,0,0.048780488,0.055555556,0.051948052,0,0,0,0,0,0,0,0,0,0.277777786,0.379629642,0.212820525,0.3888889,0.500000015,0.567901254,0.516666695,0.590123475,0.25,0,0,0
adelaide,adelaide,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
adelard,adelor,0.714285714,0.714285714,0.849206349,0.90952381,0.714285714,0.90952381,0.90952381,0.615384615,0.615384615,0.666666667,0.666666667,0.571428571,0.571428571,0.771428571,0.9,0.830769231,0.714285714,0.833333333,0.769230769,0.714285714,0.833333333,0.769230769,0.5,0.6,0.545454545,0.5,0.571428571,0.533333333,0.4,0.5,0.444444444,0.444444444,0.5,0.470588235,0.769230769,0.833333333,0.714285714,0.545454545,0.6,0.5,0.444444444,0.5,0.4,0.769230769,0.833333333,0.714285714,0.533333333,0.571428571,0.5,0.470588235,0.5,0.444444444,0.555555556,0.64516129,0.597014925,0.538461538,0.666666667,0.595744681,1,0.75,0.75,1,1,1,0.750000007,0.765432106,0.758333348,0.775308649,0.833333343,0.851851861,0.850000024,0.866666675,0.785714286,0.581818182,0.592592593,0.571428571
adele,adele,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
adele,adelle,0.833333333,0.833333333,0.944444444,0.966666667,0.833333333,0.966666667,0.966666667,0.727272727,0.727272727,0.8,0.8,0.666666667,0.666666667,0.666666667,0.8,0.727272727,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.8,1,0.888888889,0.857142857,1,0.923076923,0.5,0.666666667,0.571428571,0.75,0.857142857,0.8,0.909090909,1,0.833333333,0.888888889,1,0.8,0.571428571,0.666666667,0.5,0.909090909,1,0.833333333,0.923076923,1,0.857142857,0.8,0.857142857,0.75,0.741935484,0.884615385,0.807017544,0.666666667,0.875,0.756756757,1,1,1,1,1,1,0.857142857,0.847222224,0.857142857,0.852777779,1,0.96825397,1,0.974603176,1,1,1,1
adeli,adele,0.8,0.8,0.866666667,0.92,0.8,0.92,0.92,0.8,0.8,0.8,0.8,0.8,0.8,0.88,0.88,0.88,0.8,0.8,0.8,0.8,0.8,0.8,0.75,0.75,0.75,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.571428571,0.571428571,0.571428571,0.8,0.8,0.8,0.75,0.75,0.75,0.666666667,0.666666667,0.666666667,0.8,0.8,0.8,0.666666667,0.666666667,0.666666667,0.571428571,0.571428571,0.571428571,0.730769231,0.730769231,0.730769231,0.6875,0.6875,0.6875,1,1,1,1,1,1,0.888888896,0.90476191,0.894444456,0.914285719,0.888888896,0.90476191,0.894444456,0.914285719,0.9,0.923076923,0.947368421,0.9
adelia,adelia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
adeline,ada,0.285714286,0.285714286,0.650793651,0.720634921,0.285714286,0.720634921,0.720634921,0.4,0.4,0.666666667,0.666666667,0.285714286,0.285714286,0.342857143,0.8,0.48,0.285714286,0.666666667,0.4,0.285714286,0.666666667,0.4,0.166666667,0.5,0.25,0.25,0.5,0.333333333,0,0,0,0.222222222,0.4,0.285714286,0.4,0.666666667,0.285714286,0.25,0.5,0.166666667,0,0,0,0.4,0.666666667,0.285714286,0.333333333,0.5,0.25,0.285714286,0.4,0.222222222,0.166666667,0.375,0.230769231,0.076923077,0.333333333,0.125,0.5,0.5,0.5,0.5,0.5,0.5,0.416666672,0.456790129,0.420833342,0.466666672,0.416666672,0.518518527,0.420833342,0.52839507,0.357142857,0.205128205,0.307692308,0.153846154
adeline,adalade,0.571428571,0.571428571,0.714285714,0.771428571,0.571428571,0.771428571,0.771428571,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.542857143,0.542857143,0.542857143,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.333333333,0.333333333,0.333333333,0.5,0.5,0.5,0.2,0.2,0.2,0.444444444,0.444444444,0.444444444,0.571428571,0.571428571,0.571428571,0.166666667,0.166666667,0.166666667,0,0,0,0.571428571,0.571428571,0.571428571,0.375,0.375,0.375,0.333333333,0.333333333,0.333333333,0.444444444,0.444444444,0.444444444,0.384615385,0.384615385,0.384615385,0.75,0.75,0.75,1,0.75,0.75,0.592592597,0.666666675,0.596296304,0.543434349,0.750000007,0.802469148,0.758333348,0.817283962,0.714285714,0.538461538,0.538461538,0.538461538
adeline,adaline,0.857142857,0.857142857,0.904761905,0.923809524,0.857142857,0.923809524,0.923809524,0.571428571,0.857142857,0.571428571,0.857142857,0.571428571,0.857142857,0.914285714,0.914285714,0.914285714,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.666666667,0.666666667,0.666666667,0.75,0.75,0.75,0.4,0.4,0.4,0.666666667,0.666666667,0.666666667,0.857142857,0.857142857,0.857142857,0.666666667,0.666666667,0.666666667,0.4,0.4,0.4,0.857142857,0.857142857,0.857142857,0.75,0.75,0.75,0.666666667,0.666666667,0.666666667,0.722222222,0.722222222,0.722222222,0.653846154,0.653846154,0.653846154,1,1,1,1,1,1,0.916666672,0.92592593,0.920833342,0.933333337,0.916666672,0.92592593,0.925000012,0.933333337,0.928571429,0.923076923,0.923076923,0.923076923
adeline,adelin,0.857142857,0.857142857,0.952380952,0.971428571,0.857142857,0.971428571,0.971428571,0.923076923,0.923076923,1,1,0.857142857,0.857142857,0.857142857,1,0.923076923,0.857142857,1,0.923076923,0.857142857,1,0.923076923,0.833333333,1,0.909090909,0.75,0.857142857,0.8,0.8,1,0.888888889,0.666666667,0.75,0.705882353,0.923076923,1,0.857142857,0.909090909,1,0.833333333,0.888888889,1,0.8,0.923076923,1,0.857142857,0.8,0.857142857,0.75,0.705882353,0.75,0.666666667,0.777777778,0.903225806,0.835820896,0.807692308,1,0.893617021,1,1,1,1,1,1,0.833333336,0.839506176,0.837500006,0.846913583,0.916666672,0.92592593,0.925000012,0.933333337,0.857142857,1,1,1
adeline,adeline,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
adeline,delina,0.714285714,0.714285714,0.849206349,0.849206349,0.857142857,0.849206349,0.849206349,0.769230769,0.769230769,0.833333333,0.833333333,0.714285714,0.714285714,0.771428571,0.9,0.830769231,0.857142857,1,0.923076923,0.857142857,1,0.923076923,0.666666667,0.8,0.727272727,0.5,0.571428571,0.533333333,0.6,0.75,0.666666667,0.333333333,0.375,0.352941176,0.769230769,0.833333333,0.714285714,0.727272727,0.8,0.666666667,0.666666667,0.75,0.6,0.769230769,0.833333333,0.714285714,0.533333333,0.571428571,0.5,0.352941176,0.375,0.333333333,0.583333333,0.677419355,0.626865672,0.615384615,0.761904762,0.680851064,0.25,0.25,0.25,0.5,0.75,0.25,0.750000007,0.765432106,0.762500018,0.777777784,0.833333343,0.851851861,0.850000024,0.866666675,0.785714286,0.680851064,0.761904762,0.615384615
adeline,electa,0.142857143,0.142857143,0.53968254,0.53968254,0.571428571,0.53968254,0.53968254,0.307692308,0.307692308,0.333333333,0.333333333,0.285714286,0.285714286,0.342857143,0.4,0.369230769,0.571428571,0.666666667,0.615384615,0.571428571,0.666666667,0.615384615,0.166666667,0.2,0.181818182,0.125,0.142857143,0.133333333,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0.181818182,0.2,0.166666667,0,0,0,0.307692308,0.333333333,0.285714286,0.133333333,0.142857143,0.125,0,0,0,0.083333333,0.096774194,0.089552239,0.076923077,0.095238095,0.085106383,0,0.25,0.25,0.25,0.25,0,0.366666675,0.383838393,0.380000019,0.395959605,0.625000015,0.654321008,0.641666695,0.679012365,0.285714286,0,0,0
adella,adela,0.833333333,0.833333333,0.944444444,0.966666667,0.833333333,0.966666667,0.966666667,0.727272727,0.727272727,0.8,0.8,0.666666667,0.666666667,0.666666667,0.8,0.727272727,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.8,1,0.888888889,0.857142857,1,0.923076923,0.5,0.666666667,0.571428571,0.75,0.857142857,0.8,0.909090909,1,0.833333333,0.888888889,1,0.8,0.571428571,0.666666667,0.5,0.909090909,1,0.833333333,0.923076923,1,0.857142857,0.8,0.857142857,0.75,0.741935484,0.884615385,0.807017544,0.666666667,0.875,0.756756757,1,1,1,1,1,1,0.857142857,0.847222224,0.857142857,0.852777779,0.952380955,0.944444448,0.957142864,0.950000003,1,0.926829268,0.95,0.904761905
adjutor,adjuton,0.857142857,0.857142857,0.904761905,0.942857143,0.857142857,0.942857143,0.942857143,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.833333333,0.833333333,0.833333333,0.75,0.75,0.75,0.8,0.8,0.8,0.666666667,0.666666667,0.666666667,0.857142857,0.857142857,0.857142857,0.833333333,0.833333333,0.833333333,0.8,0.8,0.8,0.857142857,0.857142857,0.857142857,0.75,0.75,0.75,0.666666667,0.666666667,0.666666667,0.805555556,0.805555556,0.805555556,0.807692308,0.807692308,0.807692308,1,1,1,1,1,1,0.916666672,0.92592593,0.920833342,0.933333337,0.916666672,0.92592593,0.920833342,0.933333337,0.857142857,0.654545455,0.666666667,0.642857143
adjutor,adjutor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
adjutor,louis,0.142857143,0.142857143,0.447619048,0.447619048,0.285714286,0.447619048,0.447619048,0.166666667,0.166666667,0.2,0.2,0.142857143,0.142857143,0.142857143,0.2,0.166666667,0.285714286,0.4,0.333333333,0.285714286,0.4,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.2,0.142857143,0,0,0,0,0,0,0.166666667,0.2,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370370381,0.481481499,0.381481502,0.395555568,0.500000015,0.543209897,0.512500025,0.562962982,0.214285714,0,0,0
adlade,ada,0.5,0.5,0.833333333,0.866666667,0.5,0.866666667,0.866666667,0.444444444,0.444444444,0.666666667,0.666666667,0.333333333,0.333333333,0.4,0.8,0.533333333,0.5,1,0.666666667,0.5,1,0.666666667,0.2,0.5,0.285714286,0.285714286,0.5,0.363636364,0,0,0,0.25,0.4,0.307692308,0.666666667,1,0.5,0.285714286,0.5,0.2,0,0,0,0.666666667,1,0.5,0.363636364,0.5,0.285714286,0.307692308,0.4,0.25,0.35483871,0.6875,0.468085106,0.19047619,0.666666667,0.296296296,0.5,0.5,0.5,0.5,0.5,0.5,0.555555562,0.541666672,0.561111122,0.550000004,0.809523821,0.805555567,0.819047638,0.82500001,0.5,0.363636364,0.461538462,0.3
adliade,adelaide,0.625,0.75,0.910714286,0.928571429,0.875,0.928571429,0.928571429,0.4,0.4,0.428571429,0.428571429,0.375,0.375,0.575,0.657142857,0.613333333,0.875,1,0.933333333,0.875,1,0.933333333,0.285714286,0.333333333,0.307692308,0.444444444,0.5,0.470588235,0.166666667,0.2,0.181818182,0.5,0.555555556,0.526315789,0.933333333,1,0.875,0.307692308,0.333333333,0.285714286,0,0,0,0.933333333,1,0.875,0.470588235,0.5,0.444444444,0.421052632,0.444444444,0.4,0.56097561,0.638888889,0.597402597,0.483870968,0.576923077,0.526315789,1,1,1,0.5,1,1,0.750000007,0.722222233,0.758333348,0.74000001,0.875000007,0.851851861,0.887500018,0.866666675,0.75,0.541666667,0.619047619,0.481481481
adolph,adolph,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
adolphe,adolph,0.857142857,0.857142857,0.952380952,0.971428571,0.857142857,0.971428571,0.971428571,0.923076923,0.923076923,1,1,0.857142857,0.857142857,0.857142857,1,0.923076923,0.857142857,1,0.923076923,0.857142857,1,0.923076923,0.833333333,1,0.909090909,0.75,0.857142857,0.8,0.8,1,0.888888889,0.666666667,0.75,0.705882353,0.923076923,1,0.857142857,0.909090909,1,0.833333333,0.888888889,1,0.8,0.923076923,1,0.857142857,0.8,0.857142857,0.75,0.705882353,0.75,0.666666667,0.777777778,0.903225806,0.835820896,0.807692308,1,0.893617021,1,1,1,1,1,0.25,0.833333336,0.839506176,0.837500006,0.846913583,0.916666672,0.92592593,0.920833342,0.933333337,0.928571429,1,1,1
adolphe,adolphe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
adolphus,adolphus,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
adolphus,dolphus,0.875,0.875,0.958333333,0.958333333,0.875,0.958333333,0.958333333,0.933333333,0.933333333,1,1,0.875,0.875,0.875,1,0.933333333,0.875,1,0.933333333,0.875,1,0.933333333,0.857142857,1,0.923076923,0.777777778,0.875,0.823529412,0.833333333,1,0.909090909,0.7,0.777777778,0.736842105,0.933333333,1,0.875,0.923076923,1,0.857142857,0.909090909,1,0.833333333,0.933333333,1,0.875,0.823529412,0.875,0.777777778,0.736842105,0.777777778,0.7,0.804878049,0.916666667,0.857142857,0.838709677,1,0.912280702,0.25,0.25,0.25,0.5,0.5,0.25,0.851851854,0.855555558,0.855555561,0.860000002,0.92592593,0.933333337,0.929629637,0.940000004,0.875,0.75,0.857142857,0.666666667
adteber,adelbert,0.625,0.625,0.869047619,0.895238095,0.875,0.895238095,0.895238095,0.4,0.666666667,0.428571429,0.714285714,0.375,0.625,0.45,0.514285714,0.48,0.875,1,0.933333333,0.875,1,0.933333333,0.428571429,0.5,0.461538462,0.444444444,0.5,0.470588235,0.166666667,0.2,0.181818182,0.3,0.333333333,0.315789474,0.8,0.857142857,0.75,0.461538462,0.5,0.428571429,0.181818182,0.2,0.166666667,0.8,0.857142857,0.75,0.470588235,0.5,0.444444444,0.315789474,0.333333333,0.3,0.463414634,0.527777778,0.493506494,0.419354839,0.5,0.456140351,0.5,0.75,0.5,0.5,0.5,0.5,0.74074075,0.722222233,0.755555577,0.742222232,0.833333343,0.802469148,0.850000024,0.824691368,0.6875,0.280701754,0.285714286,0.275862069
agezilas,agesilas,0.875,0.875,0.916666667,0.941666667,0.875,0.941666667,0.941666667,0.875,0.875,0.875,0.875,0.875,0.875,0.75,0.75,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.714285714,0.714285714,0.714285714,0.777777778,0.777777778,0.777777778,0.5,0.5,0.5,0.7,0.7,0.7,0.875,0.875,0.875,0.714285714,0.714285714,0.714285714,0.5,0.5,0.5,0.875,0.875,0.875,0.777777778,0.777777778,0.777777778,0.7,0.7,0.7,0.756097561,0.756097561,0.756097561,0.677419355,0.677419355,0.677419355,1,1,1,1,1,1,0.92592593,0.933333337,0.929629637,0.940000004,0.92592593,0.933333337,0.929629637,0.940000004,0.875,1,1,1
agnas,agnes,0.8,0.8,0.866666667,0.906666667,0.8,0.906666667,0.906666667,0.6,0.6,0.6,0.6,0.6,0.6,0.88,0.88,0.88,0.8,0.8,0.8,0.8,0.8,0.8,0.5,0.5,0.5,0.666666667,0.666666667,0.666666667,0.333333333,0.333333333,0.333333333,0.571428571,0.571428571,0.571428571,0.8,0.8,0.8,0.5,0.5,0.5,0.333333333,0.333333333,0.333333333,0.8,0.8,0.8,0.666666667,0.666666667,0.666666667,0.571428571,0.571428571,0.571428571,0.653846154,0.653846154,0.653846154,0.5625,0.5625,0.5625,1,1,0.5,1,1,1,0.888888896,0.90476191,0.894444456,0.914285719,0.888888896,0.90476191,0.900000016,0.914285719,0.9,0.424242424,0.538461538,0.35
agnes,aggie,0.4,0.4,0.733333333,0.786666667,0.6,0.786666667,0.786666667,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.25,0.25,0.25,0.333333333,0.333333333,0.333333333,0,0,0,0.285714286,0.285714286,0.285714286,0.6,0.6,0.6,0.25,0.25,0.25,0,0,0,0.6,0.6,0.6,0.333333333,0.333333333,0.333333333,0.285714286,0.285714286,0.285714286,0.346153846,0.346153846,0.346153846,0.25,0.25,0.25,0.5,0.75,0.5,0.666666667,0.25,0.5,0.57142858,0.611111119,0.580952397,0.62222223,0.777777791,0.809523821,0.788888911,0.822222233,0.6,0.148148148,0.153846154,0.142857143
agnes,aggness,0.714285714,0.714285714,0.904761905,0.923809524,0.714285714,0.923809524,0.923809524,0.666666667,0.666666667,0.8,0.8,0.571428571,0.571428571,0.571428571,0.8,0.666666667,0.714285714,1,0.833333333,0.714285714,1,0.833333333,0.666666667,1,0.8,0.75,1,0.857142857,0.4,0.666666667,0.5,0.555555556,0.714285714,0.625,0.833333333,1,0.714285714,0.8,1,0.666666667,0.5,0.666666667,0.4,0.833333333,1,0.714285714,0.857142857,1,0.75,0.625,0.714285714,0.555555556,0.583333333,0.807692308,0.677419355,0.538461538,0.875,0.666666667,1,1,0.5,1,1,1,0.75,0.728395065,0.75,0.738271607,1,0.93650794,1,0.949206352,1,0.285714286,0.384615385,0.227272727
agnes,agnes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
agnes,agnesis,0.714285714,0.714285714,0.904761905,0.942857143,0.714285714,0.942857143,0.942857143,0.833333333,0.833333333,1,1,0.714285714,0.714285714,0.714285714,1,0.833333333,0.714285714,1,0.833333333,0.714285714,1,0.833333333,0.666666667,1,0.8,0.75,1,0.857142857,0.6,1,0.75,0.666666667,0.857142857,0.75,0.833333333,1,0.714285714,0.8,1,0.666666667,0.75,1,0.6,0.833333333,1,0.714285714,0.857142857,1,0.75,0.75,0.857142857,0.666666667,0.638888889,0.884615385,0.741935484,0.615384615,1,0.761904762,1,0.75,0.5,0.75,1,1,0.75,0.753086421,0.75,0.758024693,1,0.96825397,1,0.974603176,0.714285714,0.15,0.230769231,0.111111111
agnes,agness,0.833333333,0.833333333,0.944444444,0.966666667,0.833333333,0.966666667,0.966666667,0.909090909,0.909090909,1,1,0.833333333,0.833333333,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.8,1,0.888888889,0.857142857,1,0.923076923,0.75,1,0.857142857,0.75,0.857142857,0.8,0.909090909,1,0.833333333,0.888888889,1,0.8,0.857142857,1,0.75,0.909090909,1,0.833333333,0.923076923,1,0.857142857,0.8,0.857142857,0.75,0.774193548,0.923076923,0.842105263,0.761904762,1,0.864864865,1,1,0.5,1,1,1,0.857142857,0.847222224,0.857142857,0.852777779,1,0.96825397,1,0.974603176,1,0.352941176,0.461538462,0.285714286
agnes,agnus,0.8,0.8,0.866666667,0.906666667,0.8,0.906666667,0.906666667,0.6,0.6,0.6,0.6,0.6,0.6,0.88,0.88,0.88,0.8,0.8,0.8,0.8,0.8,0.8,0.5,0.5,0.5,0.666666667,0.666666667,0.666666667,0.333333333,0.333333333,0.333333333,0.571428571,0.571428571,0.571428571,0.8,0.8,0.8,0.5,0.5,0.5,0.333333333,0.333333333,0.333333333,0.8,0.8,0.8,0.666666667,0.666666667,0.666666667,0.571428571,0.571428571,0.571428571,0.653846154,0.653846154,0.653846154,0.5625,0.5625,0.5625,1,1,0.5,1,1,1,0.888888896,0.90476191,0.894444456,0.914285719,0.888888896,0.90476191,0.894444456,0.914285719,0.9,0.424242424,0.538461538,0.35
agnes,angnes,0.833333333,0.833333333,0.877777778,0.89,0.833333333,0.89,0.89,0.727272727,0.727272727,0.8,0.8,0.666666667,0.666666667,0.666666667,0.8,0.727272727,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.6,0.75,0.666666667,0.714285714,0.833333333,0.769230769,0.5,0.666666667,0.571428571,0.625,0.714285714,0.666666667,0.909090909,1,0.833333333,0.666666667,0.75,0.6,0.571428571,0.666666667,0.5,0.909090909,1,0.833333333,0.769230769,0.833333333,0.714285714,0.666666667,0.714285714,0.625,0.741935484,0.884615385,0.807017544,0.666666667,0.875,0.756756757,0.5,0.5,1,0.75,0.75,0.5,0.809523812,0.819444448,0.814285721,0.825000003,0.944444448,0.93650794,0.950000008,0.942857146,0.833333333,0.888888889,0.923076923,0.857142857
agnes,g,0.2,0.2,0.733333333,0.733333333,0.2,0.733333333,0.733333333,0.333333333,0.333333333,1,1,0.2,0.2,0.2,1,0.333333333,0.2,1,0.333333333,0.2,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,1,0.2,0,0,0,0,0,0,0.333333333,1,0.2,0,0,0,0,0,0,0.038461538,0.166666667,0.0625,0,0,0,0,0.25,0.25,0.333333333,0.25,0,0.222222229,0.301587309,0.233333349,0.314285721,0.444444458,0.571428588,0.455555578,0.587301603,0.2,0,0,0
agness,agnas,0.666666667,0.666666667,0.822222222,0.875555556,0.666666667,0.875555556,0.875555556,0.545454545,0.545454545,0.6,0.6,0.5,0.5,0.733333333,0.88,0.8,0.666666667,0.8,0.727272727,0.666666667,0.8,0.727272727,0.4,0.5,0.444444444,0.571428571,0.666666667,0.615384615,0.25,0.333333333,0.285714286,0.5,0.571428571,0.533333333,0.727272727,0.8,0.666666667,0.444444444,0.5,0.4,0.285714286,0.333333333,0.25,0.727272727,0.8,0.666666667,0.615384615,0.666666667,0.571428571,0.533333333,0.571428571,0.5,0.516129032,0.615384615,0.561403509,0.428571429,0.5625,0.486486486,1,1,1,1,1,1,0.761904768,0.791666672,0.766666676,0.800000004,0.857142866,0.861111119,0.866666683,0.87222223,0.916666667,0.926829268,0.95,0.904761905
agness,agnes,0.833333333,0.833333333,0.944444444,0.966666667,0.833333333,0.966666667,0.966666667,0.909090909,0.909090909,1,1,0.833333333,0.833333333,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.8,1,0.888888889,0.857142857,1,0.923076923,0.75,1,0.857142857,0.75,0.857142857,0.8,0.909090909,1,0.833333333,0.888888889,1,0.8,0.857142857,1,0.75,0.909090909,1,0.833333333,0.923076923,1,0.857142857,0.8,0.857142857,0.75,0.774193548,0.923076923,0.842105263,0.761904762,1,0.864864865,1,1,0.5,1,1,1,0.857142857,0.847222224,0.857142857,0.852777779,0.952380955,0.944444448,0.957142864,0.952777781,1,0.352941176,0.461538462,0.285714286
